file_size,number_of_files,bandwidth,rtt,buffer_size,p,cc,pp,throughput,time,source,destination
256072,512,10000,0.04,33554432,4,2,8,200.84025549999998,4.98052001,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,1,32,474.4926624,16.86121011,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,4,16,212.91802349999998,4.809906006,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,32,1,181.92187619999999,5.629382134,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,2,1,365.90104069999995,11.19500995,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,32,16,2259.3980269999997,22.66096091,Stampede,Gordon/Oasis
512069,1000,10000,0.04,33554432,8,4,1,428.81636799999995,9.110692024,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,4,16,303.18140919999996,3.3779189589999996,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,2,8,237.5405935,17.24449801,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,32,4,8,229.04345940000002,4.366755962,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,4,32,32,147.6577112,3.3873410230000003,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,1,2,91.95112832,10.8784461,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,2,4,238.03490269999998,8.207510948,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,2,1,32,309.41939049999996,6.464690924,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,2,16,8,597.1275824,6.542692185,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,16,1,66.78995692,7.488569021,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,16,32,281.24692749999997,3.556219816,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,32,1,1,48.00581395,10.41869903,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,2,8,70.30883954,3.557111025,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,2,4,194.2435438,5.27225709,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,8,16,302.6678701,3.304950953,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,1,4,32,303.4768555,3.295734167,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,32,2,162.8054024,3.072149038,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,4,32,777.4361121000001,65.85762286,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,1,32,4,258.1893449,3.8742990489999998,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,4,2,221.4170799,4.517143011,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,16,1,351.48436989999993,5.558366776000001,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,8,1,147.0488487,3.400945187,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,2,32,384.3278381,10.16530514,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,2,2,137.1461399,7.293597937,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,16,4,475.5493663,4.108245134,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,4,16,8,431.4994653,4.746645927,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,16,1,2,341.30305760000005,12.00186491,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,32,1,800.7494839,5.115588188,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,8,2,1,320.3077833,12.78852105,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,32,16,264.32858999999996,3.78432107,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,4,2,240.6906565,4.155953169,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,2,2,494.0330085,8.291494131,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,32,32,443.5612802,4.40451479,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,4,32,463.3110864,8.841293812,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,2,8,80.191022,3.1188039780000003,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,1,32,327.1088285,6.261431933,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,2,32,4,492.99292699999995,4.0574669839999995,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,16,2,416.6902224,4.688552141000001,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,1,2,94.84995331,20.59740686,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,4,16,271.6002612,7.193170071,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,4,2,3614.569662,36.262182,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,1,2,4,266.7194131,7.324835062000001,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,16,8,462.3379585,8.859935999,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,8,1,241.25592360000002,4.2448890210000005,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,16,8,426.15196629999997,4.806205988,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,1,32,497.28378080000005,102.9594772,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,1,16,32,569.0737841,3.5150530339999997,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,4,32,579.2773855,88.38608193,Stampede,Gordon/Oasis
1048672,128,10000,0.04,33554432,8,16,32,236.17646569999997,4.336209059,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,16,32,6346.862068,20.65152001,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,8,32,1,414.4948266,4.713438988,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,1,1,32,260.6895543,14.98638201,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,32,1,510.21527239999995,4.014345168999999,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,16,1,32,438.2446032,9.34699297,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,8,8,416.6475875,4.915842056000001,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,2,2,32,384.53156060000003,5.201917887,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,32,4,4,250.77817369999997,3.9882838730000003,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,2,16,229.3038165,4.362323046,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,4,1,221.51064350000001,4.623301983,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,2,32,336.0831816,5.813044071,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,8,16,32,479.0026882,4.175974131,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,32,1,722.9825792,70.81783485,Stampede,Gordon/Oasis
256080,256,10000,0.04,33554432,16,16,32,154.5909823,3.235431194,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,1,2,143.6510323,6.962441921,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,4,1,602.6385727,6.797234058,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,8,8,16,871.9928894999999,9.175008059,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,4,8,386.1936291,5.3035109039999995,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,16,8,105.38912520000001,4.745288134,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,4,4,249.84520559999999,4.098957062,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,4,2,192.74192209999998,5.313414097,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,8,4,782.1203605000001,10.22931719,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,2,4,413.66271939999996,4.951311112,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,16,16,516.5412292,3.9652171139999997,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,32,2,924.4161534,8.654723882999999,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,4,4,16,70.44735491,3.5501461030000003,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,2,4,612.2807389999999,6.6901900770000005,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,32,8,68.19876864,3.667201996,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,32,8,752.1483954,5.194247961,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,8,1,1,111.92315020000001,8.936142922,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,2,8,389.9218767,5.252806902,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,1,4,197.4939335,5.0642838480000005,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,16,8,519.1468148,7.8903989789999995,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,1,32,2,317.8840945,3.1463391780000003,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,2,2,8,1746.5119949999998,75.04792809,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,2,8,16,534.426276,3.6556470389999998,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,2,4,98.60714781,5.071644068,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,16,4,529.0301399,7.384876967,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,1,4,1381.990808,94.84294796,Stampede,Gordon/Oasis
1048640,512,10000,0.04,33554432,32,8,2,419.4189322,9.76652813,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,16,4,2,575.4373707000001,6.789310932,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,1,16,430.0463312,119.05705309999999,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,32,16,8,231.0419747,4.328963995,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,1,32,638.4068441000001,12.53205609,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,2,2,93.95034691,5.323035002,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,32,8,570.9463565000001,7.174539089,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,32,16,211.0067042,4.740589857,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,1,8,146.7934984,3.406875849,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,8,4,516.0276872999999,3.876394033,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,1,8,115.6673918,4.323627949,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,1,2,99.03329475,19.72734094,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,8,2,137.6734971,3.632524014,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,8,32,292.82504639999996,3.416015863,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,8,16,16,133.61087379999998,3.742946148,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,1,16,443.2356972,4.620965003999999,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,2,8,1,620.6553161,6.294677973,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,16,1,234.4841954,4.367475987,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,16,32,797.0418503999999,5.139353037,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,16,8,121.0698176,4.131233931000001,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,8,16,8,259.6052625,3.8526709080000003,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,4,32,354.8364816,5.505838871,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,16,1,1,1204.3980080000001,42.51092792,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,8,16,8,71.37910145,3.503785133,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,32,32,64.28023032,3.890755177,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,32,32,16,6591.382976,19.88540196,Stampede,Gordon/Oasis
1048641,1000,10000,0.04,33554432,16,4,1,664.8025667,12.0344398,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,8,16,368.6539635,5.5558369160000005,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,8,1,269.7880944,3.707237005,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,2,1,2,1679.6394890000001,78.03585005,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,1,2,1,68.02175178,3.6767151360000003,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,1,8,96.55402614,2.590237856,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,16,2,1,255.5321364,15.28885007,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,2,4,8,2218.3978469999997,59.08414292,Stampede,Gordon/Oasis
1048641,1000,10000,0.04,33554432,32,8,32,846.349723,9.452986956,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,32,1,8,1975.027157,66.36472201,Stampede,Gordon/Oasis
1073742080,16,10000,0.04,33554432,32,4,16,2489.7069,52.64561296,Stampede,Gordon/Oasis
1048672,128,10000,0.04,33554432,16,1,8,201.6364044,5.07901907,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,32,1,4,123.7700102,8.081820011,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,8,16,70.86778467,3.52905798,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,32,8,58.76903858,4.255573988,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,2,32,475.84364510000006,4.304306984,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,1,2,371.9221436,11.01376987,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,8,4,263.85572790000003,3.7910618780000003,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,4,8,75.67760797,3.304801941,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,2,1,32,164.6618805,11.86472106,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,16,32,1039.005024,49.27798796,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,1,4,1,256.7881714,3.8949480060000004,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,2,1,121.20805590000002,8.252668142000001,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,4,4,690.3745733,5.933428049,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,8,16,133.8424885,3.736513853,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,16,8,462.0513915,4.2282919880000005,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,1,4,252.6381221,7.917660952,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,2,1,136.3521149,3.6677081589999996,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,8,16,137.7330629,3.630954027,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,2,16,1218.3973019999999,42.02248812,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,8,32,2,463.75205750000003,4.416529894,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,16,2,1105.3855720000001,7.237787008,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,2,4,1,99.56134218,5.02363801,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,8,4,8,242.88185780000003,4.11845994,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,32,32,57.75958456,4.329979181000001,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,8,4,901.1797720000001,8.877882957999999,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,32,2,396.11122919999997,4.932121992,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,4,4,32,82.91097811,3.016484976,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,2,4,248.29999660000001,4.124464035,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,4,32,256.44849730000004,3.993445158,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,4,8,2,491.7049774,4.165492058,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,16,2,718.9770147999999,5.697407007000001,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,8,16,400.2955717,5.116660833,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,1,1,242.53212830000004,16.88955808,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,2,4,2,122.75373020000002,4.074506044,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,2,4,8,112.7198455,4.436650038,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,2,32,601.2303904,6.8131530289999995,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,32,16,338.19502589999996,5.914657116,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,4,2,274.6108503,7.114311934,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,8,8,976.3522903999999,8.194347857999999,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,32,32,32,202.85948359999998,4.930998087,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,16,1,1050.889948,7.613115072,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,32,32,2001.2321329999997,25.5842979,Stampede,Gordon/Oasis
1048640,512,10000,0.04,33554432,1,8,2,511.1286597,8.014208794,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,1,32,496.24032139999997,8.254606009,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,4,1,305.57841260000004,3.3513689039999996,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,16,1,1,136.164085,28.69176197,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,16,8,986.9147585000001,4.15060091,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,1,8,175.695853,22.23612309,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,2,4,637.9223972,12.54152799,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,16,16,214.90600600000002,4.765354872,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,4,4,81.49160394,3.069094181,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,4,4,189.716343,5.3980619910000005,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,8,32,385.2019758,5.317139864,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,4,16,2174.867079,60.26672602,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,8,32,4,46.87638241,5.335245133,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,1,1,45.64497706,10.95757008,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,2,32,32,803.9062757999999,4.859821081000001,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,4,8,4,144.86334730000002,3.4522488119999997,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,4,4,1635.419189,80.14587879,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,8,2,16,256.2878722,3.902518034,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,1,1,115.17446229999999,8.683881998,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,8,32,65.60242215,3.8123421669999997,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,8,16,455.86887740000003,8.570044041000001,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,2,4,32,126.845446,3.942585945,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,16,8,242.57847080000002,4.221742868,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,2,1,1357.83328,37.7072711,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,8,16,4,146.6369081,3.41050601,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,16,1,558.100373,7.000222921000001,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,16,8,64.16408087,3.897790909,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,4,16,430.83691780000004,4.53459692,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,8,2,16,546.9020754,7.489958047999999,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,8,4,406.8563577,4.80190897,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,16,8,465.78211110000007,4.397276163,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,1,2,198.2566928,5.165570021000001,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,32,2,66.9493439,3.735600948,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,4,4,32,503.6058734,8.133882998999999,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,8,8,4,167.1482757,2.9919710160000004,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,16,32,1139.961806,44.91387391,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,16,32,4,225.87788659999998,4.428489208,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,1,8,632.0033921,12.65902591,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,16,4,470.8189803,4.350242853,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,4,4,4,666.1723926,6.149000882999999,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,32,16,303.21220800000003,3.298990965,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,1,16,104.7075538,4.776731968,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,1,8,183.4034367,5.454074144,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,2,32,238.8697071,4.187626123,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,2,4,1418.715994,92.38782619999999,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,4,8,1,150.4993685,3.3229360580000002,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,1,32,232.9941432,4.292657137,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,16,1,8,2082.2867690000003,62.94623995,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,16,8,8,84.86556714,2.947009087,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,32,8,127.51765549999999,3.9222919939999996,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,8,2,383.82896,5.336197138,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,2,4,123.72769479999998,4.041965008,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,8,8,4,266.873537,3.7482249739999998,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,1,1,121.70507830000001,16.43555689,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,4,16,421.1379244,4.8634278769999995,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,32,16,746.8731267999999,68.55256701,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,2,16,1,2856.237692,17.92576504,Stampede,Gordon/Oasis
512069,1000,10000,0.04,33554432,2,16,16,872.2477801000001,4.479048967,Stampede,Gordon/oasis
